Module,Path,baseline,node24,workerd,bun,deno
*globals*,globalThis.globalThis.AbortController,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.AbortSignal,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.AggregateError,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Array,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.ArrayBuffer,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.AsyncDisposableStack,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Atomics,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.BigInt,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.BigInt64Array,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.BigUint64Array,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Blob,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Boolean,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.BroadcastChannel,supported,supported,unsupported,supported,supported
*globals*,globalThis.globalThis.Buffer,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.ByteLengthQueuingStrategy,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.CloseEvent,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.CompressionStream,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.CountQueuingStrategy,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Crypto,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.CryptoKey,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.CustomEvent,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.DOMException,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.DataView,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Date,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.DecompressionStream,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.DisposableStack,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Error,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.EvalError,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Event,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.EventTarget,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.File,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.FinalizationRegistry,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Float16Array,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Float32Array,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Float64Array,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.FormData,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Function,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Headers,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Infinity,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Int16Array,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Int32Array,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Int8Array,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Intl,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Iterator,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.JSON,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Map,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Math,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.MessageChannel,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.MessageEvent,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.MessagePort,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.NaN,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Navigator,supported,supported,supported,unsupported,supported
*globals*,globalThis.globalThis.Number,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Object,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Performance,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.PerformanceEntry,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.PerformanceMark,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.PerformanceMeasure,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.PerformanceObserver,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.PerformanceObserverEntryList,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.PerformanceResourceTiming,supported,supported,supported,supported,unsupported
*globals*,globalThis.globalThis.Promise,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Proxy,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.RangeError,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.ReadableByteStreamController,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.ReadableStream,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.ReadableStreamBYOBReader,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.ReadableStreamBYOBRequest,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.ReadableStreamDefaultController,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.ReadableStreamDefaultReader,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.ReferenceError,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Reflect,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.RegExp,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Request,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Response,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Set,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.SharedArrayBuffer,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.String,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.SubtleCrypto,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.SuppressedError,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.Symbol,supported,supported,supported,supported,supported
*globals*,globalThis.globalThis.SyntaxError,supported,supported,supported,supported,supported
